query_id	query_vector_json	Message ID
1	[-0.06660856306552887, 0.4860212206840515, -0.697464108467102, 0.01241494994610548, 0.3528911769390106, 0.00128680479247123, -0.10044611245393753, 0.31456464529037476, -0.18069326877593994, -0.4536704123020172, -0.4826119542121887, 0.27249595522880554, 0.451101154088974, -0.3650783598423004, -0.446786105632782, -0.12718375027179718, -0.26042410731315613, 0.5950157642364502, 0.4765646159648895, -0.3316873610019684, -0.39433425664901733, 0.18800684809684753, -0.5450131297111511, 0.06843280792236328, -0.33893337845802307, -0.2273285686969757, 0.04125441238284111, 0.12334465235471725, -0.017381830140948296, -0.18316961824893951, 0.09670504182577133, -0.220401331782341, -0.18984417617321014, 0.12257328629493713, 0.21195441484451294, -0.25953829288482666, 0.19387803971767426, -0.21164773404598236, -0.4690166413784027, -0.0992731899023056, 0.25565066933631897, 0.2668788433074951, 0.35738927125930786, -0.35651007294654846, 0.11957947164773941, -0.6081443428993225, -2.0617382526397705, -0.1680414378643036, -0.29093310236930847, 0.2712026834487915, -0.34253591299057007, 0.6209808588027954, 0.5253254771232605, 0.13050825893878937, 0.13315574824810028, 0.7948183417320251, 0.2538592219352722, 0.303162157535553, 0.24409019947052002, -0.026334259659051895, 0.598684549331665, -0.23055286705493927, -0.027629345655441284, 0.17305925488471985, 0.6727775931358337, -0.14731371402740479, -0.07877935469150543, 0.49248337745666504, -0.4762032926082611, -0.05363869667053223, -0.8135721683502197, 0.005591443739831448, 0.49391305446624756, 0.24744866788387299, -0.16905514895915985, -0.18133436143398285, -0.01634654775261879, -0.06986983865499496, -0.3962928056716919, -0.18547259271144867, 0.31113824248313904, 0.3685569763183594, 0.260402113199234, -0.060826390981674194, 0.3197364807128906, 0.1453370451927185, -0.39440542459487915, -0.37681058049201965, 0.1369970738887787, 0.7258778214454651, 0.3125615119934082, 0.027961840853095055, 0.034283701330423355, 0.051580317318439484, -0.20999622344970703, 0.047808755189180374, -0.0931900292634964, 0.08053313195705414, 0.13293100893497467, 0.09246744960546494, -0.29253220558166504, 0.2909148037433624, 0.49372315406799316, -0.2668614387512207, 0.0924445316195488, -0.240114226937294, 0.07053845375776291, -0.24012519419193268, -0.06523619592189789, -2.2305145263671875, -0.030043546110391617, -0.0925474539399147, -0.20551584661006927, 0.04712150990962982, -0.39231130480766296, 0.8642348647117615, 0.2704909145832062, 0.4517357349395752, -0.03452460467815399, 0.24525828659534454, 0.1032257154583931, 0.12924693524837494, -0.2861834168434143, 0.3056788146495819, 0.12604014575481415, 0.22595742344856262, -0.020799539983272552, -0.2962262034416199, 0.2466951459646225, -0.43821123242378235, 0.11347584426403046, 0.4958306849002838, -0.19652803242206573, 0.038321297615766525, -0.47062426805496216, 0.1240115538239479, 0.6747189164161682, 0.26098868250846863, -0.05969153344631195, -0.19564339518547058, -0.6534180641174316, -0.3489588499069214, -2.335861921310425, -0.13132718205451965, 0.5066375732421875, -0.2642061710357666, 0.1720481514930725, 0.06151844933629036, -0.14564606547355652, 0.5081387758255005, 0.18027427792549133, 0.3915763199329376, -0.041242484003305435, 0.23114942014217377, 0.3462792634963989, 0.04666415974497795, 0.37024420499801636, -0.20104971528053284, 0.036020562052726746, 0.1338285505771637, -0.10029435157775879, 0.00549989752471447, -0.36281704902648926, -0.13374562561511993, -0.537429928779602, 0.010825400240719318, -0.21310628950595856, 0.6761638522148132, 0.14937883615493774, 0.12768040597438812, -0.2360507696866989, 0.36786550283432007, 0.6589060425758362, -0.2537011504173279, 0.6099100112915039, 0.06926535069942474, -0.3140675127506256, 0.44320836663246155, 0.5615216493606567, 0.022836962714791298, 0.16611628234386444, 0.5004183650016785, 0.40130889415740967, 0.22343577444553375, 0.3052343726158142, 0.02603719010949135, 0.26764607429504395, -0.1362793892621994, 0.16472993791103363, -0.1681375503540039, -0.222672700881958, 0.06352680921554565, -0.00764669431373477, -0.3228754699230194, 0.21569277346134186, 0.09546427428722382, 0.39109745621681213, -0.26380831003189087, 0.5456889271736145, -0.023666653782129288, 0.293958842754364, 0.21866878867149353, -0.7712684273719788, 0.5949228405952454, -0.47963476181030273, 2.9678776264190674, 0.07767333090305328, -0.4223211705684662, -0.29929429292678833, 0.306359201669693, 0.1015651673078537, 0.13230399787425995, -0.0050478847697377205, -0.6274359822273254, 0.5532389879226685, -0.018699752166867256, -0.559475839138031, 0.19541029632091522, -0.33609917759895325, -0.23154795169830322, 0.46172472834587097, 0.09189306944608688, -0.24137118458747864, 0.7180866003036499, -0.15167629718780518, -0.04086344689130783, -0.15730443596839905, 0.08706434816122055, -0.02535698376595974, -0.9448428750038147, 0.39677536487579346, -0.24067804217338562, 0.005328092258423567, 0.11849361658096313, -0.05379905551671982, 0.19878165423870087, -0.8710510730743408, -0.3165159523487091, -0.06019001826643944, 0.08984126150608063, -0.1688871532678604, -0.024936310946941376, 0.2174292802810669, -0.11091591417789459, 0.13714894652366638, 0.38970810174942017, -0.07097412645816803, 0.11240369826555252, -0.008033985272049904, 0.5153218507766724, 0.8607390522956848, -0.5421693921089172, 0.280293732881546, -0.8193869590759277, -0.5736322999000549, -0.39942002296447754, 0.3781004548072815, -0.0076412661001086235, -0.19945065677165985, -0.3706701695919037, -0.03636613115668297, 0.41353192925453186, 0.5862855315208435, -0.11341605335474014, 0.030514277517795563, -0.5477557182312012, 0.23846186697483063, -0.6978042721748352, 0.3632766306400299, -0.12152416259050369, 0.3271191418170929, -0.12369905412197113, -0.38068607449531555, -3.1718497276306152, -0.43102002143859863, 0.19620968401432037, 0.5174901485443115, -0.00397168193012476, -0.6066806316375732, 0.19873568415641785, 0.44150081276893616, 0.026758864521980286, -0.4810519218444824, 0.22083869576454163, -0.4786568582057953, 0.03286002203822136, 0.12233991920948029, -0.523550808429718, 0.7209486365318298, -0.09990974515676498, -0.0018161153420805931, 0.26634055376052856, 0.040925703942775726, -0.1301315724849701, 0.4550539255142212, 0.010437682271003723, -0.43104031682014465, 0.46672672033309937, 0.2460053712129593, -0.5660977959632874, -0.17315849661827087, 0.1278444528579712, -0.08275367319583893, -0.323530912399292, -0.5474819540977478, 0.11423680186271667, -0.21918867528438568, -0.06907472014427185, -3.7967946529388428, 0.3179430663585663, -0.6935433745384216, -0.4537217319011688, 0.41420847177505493, 0.06888929009437561, 0.3720443844795227, -0.17845796048641205, -0.7567479014396667, 0.08189436793327332, 0.379500150680542, -0.20156891644001007, -0.06394300609827042, 0.45202016830444336, 0.12692652642726898, 0.024431459605693817, 0.15187036991119385, 0.22235007584095, 0.34167173504829407, 0.39405179023742676, 0.235988050699234, -0.10297001153230667, -0.3461133539676666, 0.00238984078168869, -0.0689559355378151, 0.4328066408634186, 0.09855332225561142, 0.2741869390010834, -0.8273872137069702, -0.05579197406768799, -0.15246403217315674, 0.18634167313575745, 0.18920956552028656, 0.21556805074214935, -0.5633213520050049, -0.4051649868488312, -0.005918929819017649, 0.15825189650058746, 0.9950332641601562, 0.06480683386325836, -0.08191370964050293, 0.7102141380310059, 0.2031439244747162, 0.6102364659309387, 0.3820628225803375, 0.202092707157135, 0.14837850630283356, 0.045631974935531616, -0.035669077187776566, 0.5774925947189331, 0.14514797925949097, 0.4095313549041748, 1.1656867265701294, -0.6800466775894165, -0.4087398052215576, -0.444742888212204, 0.5983754992485046, 0.12286782264709473, -0.3162291944026947, 0.23714114725589752, 1.0650147199630737, -0.6056531667709351, 0.494933545589447, 0.1039380356669426, -0.026179905980825424, -0.4249415099620819, 0.23598162829875946, -0.9515329003334045, 0.094099260866642, 0.32538360357284546, 0.15543170273303986, 0.6721258759498596, -0.11974576115608215, -0.7753118276596069, -0.02629833295941353, -0.3265305459499359, -0.22120074927806854, -0.2458753138780594, 0.6575107574462891, -0.3444138169288635, 0.031934451311826706, 0.07728970795869827, 0.35730478167533875, 0.675301730632782, -0.13250282406806946, 0.22266976535320282, -0.014826490543782711, -0.20433099567890167, -0.8292350769042969, -0.27919596433639526, -0.16522951424121857, 0.19815245270729065, 0.35495978593826294, 0.06349625438451767, -0.12040305137634277, 0.0872488021850586, 0.3775874078273773, -0.647013783454895, -0.27658626437187195, -0.44039100408554077, -0.6015996336936951, -0.7192739248275757, -0.2623935043811798, 0.24984019994735718, 0.26577988266944885, -0.41087090969085693, -0.09495916962623596, -0.06530387699604034, 0.13376571238040924, 0.1943385750055313, 0.06829193234443665, -0.10062684863805771, 0.9095773100852966, 0.2922137379646301, 0.34479305148124695, 0.2297830879688263, -0.002393476665019989, 0.9267855882644653, 0.44629141688346863, 0.8261381387710571, 0.20792870223522186, 0.41391584277153015, 0.34786003828048706, -0.16383063793182373, -0.5010162591934204, -0.08717522770166397, 0.1828574687242508, -0.49225273728370667, -0.24509963393211365, -0.3856847584247589, 0.12744060158729553, 0.28604915738105774, 0.013001118786633015, -0.5318501591682434, -0.13554345071315765, -0.10498107224702835, -0.46790462732315063, 0.43854841589927673, -0.014218498952686787, 0.34029650688171387, 0.5476478338241577, -0.32571008801460266, -0.3481172025203705, 0.21371346712112427, 0.5191841721534729, 0.3402150273323059, -0.11599797010421753, 0.10257244855165482, -0.0522802397608757, 0.5958405137062073, -0.11627137660980225, -0.7385409474372864, 0.16799147427082062, -0.07938411831855774, -0.23918022215366364, -0.38806936144828796, -0.05621305853128433, -0.1883232742547989, 0.17781171202659607, -0.40903759002685547, -0.10783354192972183, -0.0871589258313179, -1.5950394868850708, 0.1919705867767334, 0.38729187846183777, 0.025799565017223358, 0.0038059093058109283, -0.053700245916843414, -0.86114501953125, 0.9806526899337769, 0.16133153438568115, -0.2781561017036438, -0.24905405938625336, -0.7448930740356445, 0.07145607471466064, 0.2318158596754074, -0.08546982705593109, 0.2601729929447174, 0.14757688343524933, 0.3081219494342804, -0.1220625713467598, -0.6461167931556702, -0.3086017072200775, 0.20948322117328644, -0.23725168406963348, -0.32278865575790405, -0.35703811049461365, -0.20952454209327698, 0.11164984852075577, 0.5068775415420532, 0.28823718428611755, -0.07327470928430557, 0.2528536319732666, -0.13099625706672668, -0.17907921969890594, -0.04233797267079353, 0.1256946176290512, 0.09047000110149384, 0.050898268818855286, -0.2791522741317749, 0.4396243989467621, -0.004639341030269861, -0.24727694690227509, 0.15164673328399658, -0.04707011207938194, -0.14402355253696442, 0.49202415347099304, 0.1529395878314972, -0.39950066804885864, 0.15349330008029938, -0.2772054076194763, -0.15021027624607086, -0.8004236817359924, -0.05643608421087265, -0.31319624185562134, -0.07809187471866608, 0.6462097764015198, -0.10637716203927994, -0.377204954624176, -0.061430905014276505, -0.49903807044029236, -0.2173633575439453, 0.35123950242996216, -0.1294696182012558, -0.08391928672790527, 0.15850426256656647, -0.30246561765670776, -0.5156586170196533, -0.11101815849542618, 0.10716117173433304, -0.3813278079032898, -0.09504101425409317, 0.5819033980369568, -0.0733870342373848, 0.22152572870254517, 0.9048641920089722, -0.7707148194313049, -0.004319614265114069, 0.2978000044822693, -0.3153649866580963, 0.48132163286209106, -0.06222487613558769, -0.19386368989944458, -0.52474445104599, -0.3366096019744873, 0.2679521441459656, 0.3153582513332367, 0.29318228363990784, 0.13709640502929688, 0.08575741946697235, -0.0538044236600399, 0.10564430058002472, -0.6368705034255981, -0.34541821479797363, 0.3445254862308502, 0.1579555869102478, -0.13511422276496887, -0.22524906694889069, 0.3184976875782013, 0.17574381828308105, -0.4009910523891449, 0.005427157506346703, -0.03484225645661354, 0.3717886805534363, 0.5752153992652893, -0.09792223572731018, -0.3738466799259186, 0.5868672728538513, 0.7121880650520325, 0.3109130263328552, -0.18185129761695862, -0.28603413701057434, 0.024310972541570663, -0.271546870470047, -0.13026964664459229, -0.15538333356380463, 0.589342474937439, -0.5059722661972046, 0.2949472963809967, -0.21634575724601746, 1.2710763216018677, 0.8781620264053345, 0.2518194913864136, -0.11159343272447586, 0.2092696726322174, -0.0059747579507529736, -0.7945418953895569, 0.2006102055311203, -1.2718188762664795, -0.037515055388212204, 0.28791505098342896, -0.057669829577207565, -0.32337233424186707, 0.23260116577148438, -0.3539445400238037, 0.24460312724113464, -0.22221367061138153, -0.290176123380661, -0.24591855704784393, 0.26717039942741394, -0.17332029342651367, 0.9133079648017883, 0.4692642092704773, -0.40167051553726196, 0.19888213276863098, 0.39975863695144653, 0.17680740356445312, -0.23019348084926605, 0.2952566146850586, -0.3394274413585663, 0.17782026529312134, -0.1410685032606125, -0.2538347542285919, 0.683843731880188, -0.22577758133411407, 0.09197545051574707, 0.3363855183124542, -0.6002742648124695, -0.4192587733268738, 0.10989362001419067, -0.11500755697488785, -0.15218152105808258, 0.7583569288253784, 0.03755497559905052, 0.29412928223609924, 0.800883948802948, -0.09926589578390121, -0.052399903535842896, 0.7289803624153137, 0.3166271150112152, -0.14601832628250122, -0.21087080240249634, -0.10064300894737244, -0.48803219199180603, -0.1798635721206665, -0.1628425419330597, -0.027788136154413223, -0.3734517991542816, -0.2907472252845764, 0.09308639913797379, -0.17963729798793793, 0.0936756581068039, 0.36217719316482544, -0.16117426753044128, -0.0541146881878376, 0.31204918026924133, -0.35911113023757935, 0.24060404300689697, 0.37841325998306274, 0.3063431680202484, -0.17920324206352234, -0.18431583046913147, 0.5328870415687561, -0.15279345214366913, 0.5806233286857605, 0.24605509638786316, 0.12497398257255554, 0.38826504349708557, -0.1167839989066124, -2.4052505493164062, 0.023233387619256973, 0.23994682729244232, 0.18969734013080597, 0.09802711009979248, 0.5830769538879395, 0.12339147925376892, -0.47202861309051514, -0.5733780860900879, -0.4002493619918823, 0.14610636234283447, -0.2548568546772003, 0.11942082643508911, 0.3009447157382965, -0.006417831405997276, 0.23601901531219482, -0.27982181310653687, -0.22509504854679108, 0.38589704036712646, 0.007456561084836721, 0.14251354336738586, 0.01265396736562252, -0.6253713965415955, -0.16977772116661072, -0.6465538740158081, 0.17830979824066162, 0.46515920758247375, -0.09660998731851578, 0.2857051491737366, 0.8721206188201904, -0.542090117931366, -0.04274668172001839, 0.45371705293655396, 0.7827908396720886, -0.012715171091258526, -0.6080799102783203, 0.42229583859443665, -0.09574881941080093, 0.06482537090778351, 0.7018669247627258, -0.5286353826522827, 0.18335279822349548, 0.11470245569944382, 0.03893553093075752, -0.1820991486310959, -0.21274103224277496, -0.11858285963535309, -0.04768646880984306, 0.6988722681999207, -1.1553140878677368, -0.28807657957077026, 0.0841565802693367, -0.17352645099163055, 0.10267822444438934, -0.10058584064245224, 0.04306311905384064, 0.24797137081623077, 0.017132233828306198, 0.038667481392621994, -0.12604737281799316, 0.35103464126586914, 0.553785502910614, -0.15427446365356445, 0.08072399348020554, 0.2824147641658783, -0.47010689973831177, -0.0939546748995781, -0.3088746964931488, 0.23551128804683685, 0.001801196951419115, 0.31233829259872437, -0.2852998971939087, 0.44234707951545715, 0.08020713180303574, 0.43286818265914917, 0.15932127833366394, 0.6091644763946533, -0.030030574649572372, 0.6339374780654907, 0.398084431886673, -0.13708975911140442, -0.4858323037624359, -0.293190062046051, -0.08220440149307251, 0.6910167932510376, -6.494420051574707, -0.5423429012298584, -0.7495203018188477, 0.002048571826890111, 0.08812537789344788, -0.2057112455368042, 0.32236164808273315, 0.010915090329945087, 0.40220528841018677, 0.0889388918876648, 0.019612876698374748, -0.5611374378204346, -0.21779917180538177, -0.19223162531852722, 0.08136679977178574, 0.45735806226730347]	3018
